objID	objStat	objName	GeneLength	chr	startpos	endpos	strand	objID.orig	objBin
7041	0.0486013187450673	PCLO	408917	7	82383329	82792246	NA	7041	1
8627	-0.28376658905976	SEMA3E	285104	7	82993222	83278326	NA	8627	1
8624	-0.601008319736278	SEMA3A	536947	7	83585093	84122040	NA	8624	1
8626	-1.77132804198834	SEMA3D	191302	7	84624869	84816171	NA	8626	1
3683	0.103390341679129	GRM3	220970	7	86273230	86494200	NA	3683	1
2443	3.4403993302469	DMTF1	43976	7	86781677	86825653	NA	2443	1
1997	3.83858533837853	CROT	54114	7	86974997	87029111	NA	1997	1
35	3.81736928654186	ABCB4	78738	7	87031013	87109751	NA	35	1
32	-0.115390330334962	ABCB1	209436	7	87133175	87342611	NA	32	1
2228	-0.0929773632682152	DBF4	33325	7	87505531	87538856	NA	2228	1
189	-0.825511667694112	ADAM22	268746	7	87563458	87832204	NA	189	1
9325	-0.0977976336601485	SRI	21875	7	87834433	87856308	NA	9325	1
11001	0.204758222282269	ZNF804B	577664	7	88388682	88966346	NA	11001	1
9422	1.14785864574312	STEAP1	10454	7	89783689	89794143	NA	9422	1
9423	1.06035783612468	STEAP2	70547	7	89796904	89867451	NA	9423	1
1709	-0.172382246686396	CLDN12	129681	7	90013035	90142716	NA	1709	1
1469	0.472397997445762	CDK14	744167	7	90095738	90839905	NA	1469	1
3259	-0.44267782627508	FZD1	4340	7	90893783	90898123	NA	3259	1
338	-1.44984099200817	AKAP9	169806	7	91570181	91739987	NA	338	1
2193	-1.06271378174594	CYP51A1	30801	7	91741465	91772266	NA	2193	1
4787	-0.0954484724878941	KRIT1	47197	7	91828283	91875480	NA	4787	1
7143	0.179118960525143	PEX1	41511	7	92116334	92157845	NA	7143	1
1478	1.30039787700289	CDK6	231673	7	92234235	92465908	NA	1478	1
1151	-0.124248432385506	CALCR	150243	7	93053799	93204042	NA	1151	1
3548	-0.715950539573632	GNGT1	319692	7	93220885	93540577	NA	3548	1
3539	-0.285015969658087	GNG11	6911	7	93551011	93557922	NA	3539	1
951	-1.31376542069269	BET1	41620	7	93592074	93633694	NA	951	1
1834	0.907303876487154	COL1A2	36671	7	94023873	94060544	NA	1834	1
7130	0.230208558720531	PEG10	13370	7	94285637	94299007	NA	7130	1
7502	-0.237693664665953	PON1	98685	7	94926988	95025673	NA	7502	1
7504	0.0542724278894002	PON3	36424	7	94989256	95025680	NA	7504	1
7503	0.0991859322707235	PON2	30335	7	95034175	95064510	NA	7503	1
700	0.85036300791013	ASB4	61788	7	95107756	95169544	NA	700	1
7107	0.0656183964782024	PDK4	12992	7	95212811	95225803	NA	7107	1
2593	-0.13700533128334	DYNC1I1	337768	7	95401866	95739634	NA	2593	1
8905	-0.960739805896886	SLC25A13	201927	7	95749532	95951459	NA	8905	1
2436	-0.0311411468722008	DLX5	4705	7	96649704	96654409	NA	2436	1
9556	1.12730646656012	TAC1	8564	7	97361220	97369784	NA	9556	1
723	0.571731638977581	ASNS	20424	7	97481430	97501854	NA	723	1
954	0.553014442263299	BHLHA15	1552	7	97840739	97842291	NA	954	1
1029	0.293691152514042	BRI3	55471	7	97881691	97937162	NA	1029	1
10137	3.2879899030579	TRRAP	135310	7	98475556	98610866	NA	10137	1
9145	3.17288795437769	SMURF1	116662	7	98625061	98741723	NA	9145	1
4781	4.36613680680268	KPNA7	33932	7	98771197	98805129	NA	4781	1
664	4.81276170853201	ARPC1A	62266	7	98923521	98985787	NA	664	1
665	4.51793986474918	ARPC1B	20552	7	98971872	98992424	NA	665	1
7059	4.51793986474918	PDAP1	16781	7	98989671	99006452	NA	7059	1
1064	4.57838412443736	BUD31	10975	7	99006264	99017239	NA	1064	1
1957	4.51793986474918	CPSF4	18449	7	99036545	99054994	NA	1957	1
10805	4.57838412443736	ZNF394	13805	7	99084142	99097947	NA	10805	1
10694	4.54888690633723	ZKSCAN5	30049	7	99102274	99132323	NA	10694	1
10920	3.90800975912102	ZNF655	18047	7	99156029	99174076	NA	10920	1
11017	3.65155972487588	ZSCAN25	15461	7	99214569	99230030	NA	11017	1
2180	3.59664494893126	CYP3A5	31804	7	99245817	99277621	NA	2180	1
2181	3.46960533820547	CYP3A7	30159	7	99302660	99332819	NA	2181	1
2178	2.45686529424403	CYP3A4	27284	7	99354604	99381888	NA	2178	1
2179	0.809876953376787	CYP3A43	38082	7	99425636	99463718	NA	2179	1
6599	0.681222092564906	OR2AE1	1070	7	99473610	99474680	NA	6599	1
10078	0.564728201821805	TRIM4	42642	7	99474581	99517223	NA	10078	1
840	-3.05311102206979	AZGP1	9437	7	99564343	99573780	NA	840	1
10691	-1.77980222978702	ZKSCAN1	26108	7	99613204	99639312	NA	10691	1
10777	-0.510877477021391	ZNF3	18515	7	99661656	99680171	NA	10777	1
1886	-0.40199047450756	COPS6	3246	7	99686577	99689823	NA	1886	1
5367	-0.469325304380137	MCM7	9212	7	99690351	99699563	NA	5367	1
5556	-0.397651191273888	MIR25	83	7	99691183	99691266	NA	5556	1
5489	-0.397651191273888	MIR106B	81	7	99691616	99691697	NA	5489	1
502	-0.449925895284873	AP4M1	8796	7	99699172	99707968	NA	502	1
9585	-0.469325304380137	TAF6	12771	7	99704693	99717464	NA	9585	1
4959	-0.58039655928352	LAMTOR4	7037	7	99746530	99753567	NA	4959	1
3592	-0.58039655928352	GPC2	7766	7	99767229	99774995	NA	3592	1
9396	-0.767924675036458	STAG3	43925	7	99775186	99819111	NA	9396	1
9256	-1.12706313537312	SPDYE3	14494	7	99905325	99919819	NA	9256	1
7273	-1.2117456118093	PILRA	32566	7	99965153	99997719	NA	7273	1
7046	0.17196770167713	PCOLCE	5998	7	100199800	100205798	NA	7046	1
156	0.148329111638022	ACTL6B	13364	7	100240720	100254084	NA	156	1
3533	0.754380780927051	GNB2	5643	7	100271154	100276797	NA	3533	1
7508	0.732913774082317	POP7	1442	7	100303676	100305118	NA	7508	1
2830	0.732913774082317	EPO	2900	7	100318423	100321323	NA	2830	1
2822	-1.18209070489412	EPHB4	24934	7	100400187	100425121	NA	2822	1
10099	0.0648701313919154	TRIP6	6316	7	100464760	100471076	NA	10099	1
9339	0.0419615793871319	SRRT	13552	7	100472733	100486285	NA	9339	1
105	0.0648701313919154	ACHE	6979	7	100487615	100494594	NA	105	1
5925	-0.665426122072663	MUC3A	63931	7	100547187	100611118	NA	5925	1
5916	-0.637886019520413	MUC12	49326	7	100612904	100662230	NA	5916	1
5920	1.17228819947259	MUC17	38667	7	100663353	100702020	NA	5920	1
10085	1.51777636160892	TRIM56	6297	7	100728720	100735017	NA	10085	1
8685	1.48496397326554	SERPINE1	12177	7	100770370	100782547	NA	8685	1
486	1.51777636160892	AP1S1	7199	7	100797678	100804877	NA	486	1
5731	-0.509450248945163	MOGAT3	6014	7	100838288	100844302	NA	5731	1
7395	0.0200536882308735	PLOD3	12443	7	100849258	100861701	NA	7395	1
1711	0.042811878621944	CLDN15	6728	7	100875373	100882101	NA	1711	1
3134	0.0200536882308735	FIS1	12858	7	100882739	100895597	NA	3134	1
1841	-0.12983206256788	COL26A1	196203	7	101006101	101202304	NA	1841	1
5976	0.476249585492327	MYL10	15971	7	101256605	101272576	NA	5976	1
2104	-0.276650872030149	CUX1	468290	7	101458959	101927249	NA	2104	1
8746	-2.65776445726227	SH2B2	33773	7	101928405	101962178	NA	8746	1
6876	0.476652345673952	ORAI2	23715	7	102073553	102097268	NA	6876	1
7477	-0.487563624637842	POLR2J	5789	7	102113565	102119354	NA	7477	1
8029	-4.09082213448323	RASA4B	35336	7	102122892	102158228	NA	8029	1
7478	-1.94773150944694	POLR2J3	34738	7	102178365	102213103	NA	7478	1
9254	-3.00749427482283	SPDYE2	11076	7	102191679	102202755	NA	9254	1
8028	0.303383733971404	RASA4	37111	7	102220093	102257204	NA	8028	1
9255	0.641002059006632	SPDYE2B	11075	7	102290772	102301847	NA	9255	1
3009	0.534770848214014	FBXL13	261978	7	102453308	102715286	NA	3009	1
6032	2.36549677227408	NAPEPLD	49784	7	102740223	102790007	NA	6032	1
7417	2.21618538455787	PMPCB	32089	7	102937869	102969958	NA	7417	1
2475	2.00458476357255	DNAJC2	32399	7	102952921	102985320	NA	2475	1
7756	1.2884529768825	PSMC2	25141	7	102984701	103009842	NA	7756	1
8109	0.998909189971547	RELN	517732	7	103112231	103629963	NA	8109	1
6882	-1.2084734240626	ORC5	81707	7	103766788	103848495	NA	6882	1
4772	-1.09188196438747	KMT2E	100182	7	104654626	104754808	NA	4772	1
7864	-0.58582099653038	PUS7	82606	7	105080108	105162714	NA	7864	1
8211	0.126708016805676	RINT1	35592	7	105172532	105208124	NA	8211	1
6025	-0.309183647262285	NAMPT	38041	7	105888731	105926772	NA	6025	1
7265	1.27126721194257	PIK3CG	41867	7	106505723	106547590	NA	7265	1
7655	-0.140017891411789	PRKAR2B	117162	7	106685094	106802256	NA	7655	1
3819	0.192812713809903	HBP1	33568	7	106809406	106842974	NA	3819	1
1818	-0.602193685045261	COG5	362959	7	106842000	107204959	NA	1818	1
8927	-0.805912609263184	SLC26A4	57174	7	107301080	107358254	NA	8927	1
1247	-0.173796165471071	CBLL1	17970	7	107384142	107402112	NA	1247	1
8926	-0.262139874820696	SLC26A3	37758	7	107405912	107443670	NA	8926	1
2421	-0.280645598358213	DLD	40760	7	107531415	107572175	NA	2421	1
4947	-0.335352769378958	LAMB1	79456	7	107564244	107643700	NA	4947	1
4950	-0.299982773997313	LAMB4	106808	7	107663993	107770801	NA	4950	1
6362	0.332420910791692	NRCAM	309093	7	107788068	108097161	NA	6362	1
7435	-0.159116672241826	PNPLA8	99244	7	108110866	108210110	NA	7435	1
2470	-0.0372714060986809	DNAJB9	5282	7	108210012	108215294	NA	2470	1
4345	0.667323261139595	IMMP2L	899463	7	110303110	111202573	NA	4345	1
2504	1.4242380908338	DOCK4	480300	7	111366166	111846466	NA	2504	1
7570	-2.94470246890722	PPP1R3A	199143	7	113516832	113715975	NA	7570	1
5377	-0.178043829421996	MDFIC	97047	7	114562209	114659256	NA	5377	1
9744	-1.11131259935185	TFEC	224748	7	115575202	115799950	NA	9744	1
1240	-0.733647057647661	CAV2	221161	7	115927434	116148595	NA	1240	1
1239	0.426939222191087	CAV1	36394	7	116164839	116201233	NA	1239	1
5432	-0.360804158866553	MET	125996	7	116312444	116438440	NA	5432	1
1200	-1.87310066776337	CAPZA2	110979	7	116451124	116562103	NA	1200	1
10579	0.228539988075269	WNT2	46658	7	116916685	116963343	NA	10579	1
733	-2.1845319140362	ASZ1	64901	7	117003276	117068177	NA	733	1
1574	-1.45392719699191	CFTR	250187	7	117105838	117356025	NA	1574	1
4557	0.276756390936731	KCND2	476663	7	119913722	120390385	NA	4557	1
4356	0.0864703028488277	ING3	26467	7	120590803	120617270	NA	4356	1
10578	-0.225251500349218	WNT16	15737	7	120965421	120981158	NA	10578	1
2970	-0.223663031480625	FAM3C	47513	7	120988905	121036418	NA	2970	1
7853	-0.803308289274323	PTPRZ1	188947	7	121513143	121702090	NA	7853	1
17	1.01630010169329	AASS	68633	7	121715701	121784334	NA	17	1
9615	-0.386786149395168	TAS2R16	995	7	122634759	122635754	NA	9615	1
8842	-0.147948318317824	SLC13A1	86455	7	122753585	122840040	NA	8842	1
6102	-1.48873135550039	NDUFA5	21258	7	123177051	123198309	NA	6102	1
695	-1.66720136422724	ASB15	70887	7	123207064	123277951	NA	695	1
10533	-0.75707913703931	WASL	67132	7	123321989	123389121	NA	10533	1
4156	-0.33982443299871	HYAL4	48495	7	123469037	123517532	NA	4156	1
9240	1.89331118433974	SPAM1	46182	7	123565286	123611468	NA	9240	1
3623	-1.87877352643866	GPR37	19630	7	124386051	124405681	NA	3623	1
7510	-2.36435395732361	POT1	107597	7	124462440	124570037	NA	7510	1
3688	-0.404294366655668	GRM8	814696	7	126078652	126893348	NA	3688	1
3379	-0.100158615359973	GCC1	12993	7	127220672	127233665	NA	3379	1
573	-0.0517106133605006	ARF5	3360	7	127228399	127231759	NA	573	1
7016	-0.0782254845708131	PAX4	5636	7	127250346	127255982	NA	7016	1
9163	-0.949667010717141	SND1	440427	7	127292234	127732661	NA	9163	1
5151	-1.00699062739922	LRRC4	5036	7	127667124	127672160	NA	5151	1
5508	1.834318759473	MIR129-1	72	7	127847924	127847996	NA	5508	1
5022	1.58877217398877	LEP	16344	7	127881337	127897681	NA	5022	1
8062	-0.792885526738996	RBM28	46224	7	127937738	127983962	NA	8062	1
4351	0.301144697862604	IMPDH1	17975	7	128032331	128050306	NA	4351	1
3891	0.371382581033301	HILPDA	2569	7	128095903	128098472	NA	3891	1
1163	-0.204183997075538	CALU	32515	7	128379346	128411861	NA	1163	1
6496	-0.0861922217572853	OPN1SW	3299	7	128412545	128415844	NA	6496	1
3155	1.26096474267292	FLNC	28897	7	128470431	128499328	NA	3155	1
810	1.28054546090158	ATP6V1F	3018	7	128502880	128505898	NA	810	1
4427	-0.0966835577044133	IRF5	12423	7	128577666	128590089	NA	4427	1
9947	-0.511932603838971	TNPO3	100250	7	128594948	128695198	NA	9947	1
9137	1.01980813511911	SMO	24673	7	128828713	128853386	NA	9137	1
312	0.209518934398534	AHCYL2	205188	7	128864864	129070052	NA	312	1
6363	0.831393325086739	NRF1	145367	7	129251555	129396922	NA	6363	1
5657	1.33765129519192	MIR96	77	7	129414532	129414609	NA	5657	1
5536	1.33765129519192	MIR183	109	7	129414745	129414854	NA	5536	1
10254	0.944295143476514	UBE2H	122217	7	129470572	129592789	NA	10254	1
1931	-1.39752059998132	CPA2	22971	7	129906667	129929638	NA	1931	1
1930	0.57015597250262	CPA1	7775	7	130020180	130027955	NA	1930	1
1539	0.467231227000763	CEP41	48662	7	130033612	130082274	NA	1539	1
5580	-2.43208355186617	MIR335	93	7	130135952	130136045	NA	5580	1
1880	-0.269477627868952	COPG2	207509	7	130146089	130353598	NA	1880	1
5563	0.143438015079056	MIR29A	36574	7	130561495	130598069	NA	5563	1
5564	0.143438015079056	MIR29B1	36574	7	130561495	130598069	NA	5564	1
7403	2.40059964537586	PLXNA4	525356	7	131808091	132333447	NA	7403	1
1589	-0.876443829288666	CHCHD3	297219	7	132469629	132766848	NA	1589	1
2903	1.71867608555707	EXOC4	813513	7	132937829	133751342	NA	2903	1
8975	-0.928055752302998	SLC35B4	27719	7	133974084	134001803	NA	8975	1
340	0.0164068156329466	AKR1B1	16934	7	134127102	134144036	NA	340	1
341	0.0599398716665166	AKR1B10	13816	7	134212344	134226160	NA	341	1
342	-0.47280403232848	AKR1B15	30739	7	134233888	134264627	NA	342	1
1007	-0.47280403232848	BPGM	33005	7	134331560	134364565	NA	1007	1
1153	-0.819082991059615	CALD1	226476	7	134429003	134655479	NA	1153	1
9867	0.456834576305881	TMEM140	18143	7	134832824	134850967	NA	9867	1
1791	-0.159573953443164	CNOT4	148328	7	135046547	135194875	NA	1791	1
6445	0.439546258074441	NUP205	90838	7	135242667	135333505	NA	6445	1
8845	-0.40967195086726	SLC13A4	48021	7	135365985	135414006	NA	8845	1
1633	-0.34511959195659	CHRM2	151586	7	136553416	136705002	NA	1633	1
7820	-0.362152769338553	PTN	116523	7	136912088	137028611	NA	7820	1
2378	1.17067887862664	DGKI	466055	7	137065783	137531838	NA	2378	1
1977	-0.422315112810243	CREB3L2	127088	7	137559725	137686813	NA	1977	1
347	-0.422315112810243	AKR1D1	115662	7	137687070	137802732	NA	347	1
10062	0.604080083228627	TRIM24	129659	7	138145079	138274738	NA	10062	1
795	0.2952631448625	ATP6V0A4	93265	7	138391040	138484305	NA	795	1
4665	1.02189006685809	KIAA1549	149938	7	138516126	138666064	NA	4665	1
10658	3.07724600825114	ZC3HAV1	66199	7	138728266	138794465	NA	10658	1
10159	3.07724600825114	TTC26	58242	7	138818490	138876732	NA	10159	1
3896	0.316201483527476	HIPK2	231261	7	139246316	139477577	NA	3896	1
9671	-0.251533063320036	TBXAS1	243275	7	139476850	139720125	NA	9671	1
4650	-0.427759164532118	KDM7A	92289	7	139784546	139876835	NA	4650	1
7906	1.35539814982528	RAB19	22207	7	140103843	140126050	NA	7906	1
5677	1.36271101187482	MKRN1	26529	7	140152840	140179369	NA	5677	1
2346	0.36281691162081	DENND2A	155573	7	140218220	140373793	NA	2346	1
6117	-1.62713945560341	NDUFB2	32013	7	140390577	140422590	NA	6117	1
1017	-2.17913942440566	BRAF	205437	7	140419127	140624564	NA	1017	1
5836	-0.81542254139	MRPS33	9174	7	140705854	140715028	NA	5836	1
288	-1.16043880108819	AGK	104055	7	141250989	141355044	NA	288	1
10561	-1.8536801438185	WEE2	22918	7	141408153	141431071	NA	10561	1
9352	-1.8267666979577	SSBP1	49601	7	141438121	141487722	NA	9352	1
9618	-2.60106068847921	TAS2R3	1100	7	141463897	141464997	NA	9618	1
9623	-1.97329618933071	TAS2R4	993	7	141478242	141479235	NA	9623	1
9629	-0.514435997938224	TAS2R5	1149	7	141490017	141491166	NA	9629	1
5453	-1.10244291218116	MGAM	198934	7	141607613	141806547	NA	5453	1
6868	-0.523910200857322	OR9A4	1092	7	141618617	141619709	NA	6868	1
1740	-0.638890110306835	CLEC5A	19650	7	141627157	141646807	NA	1740	1
9621	-2.71016000037846	TAS2R38	1142	7	141672431	141673573	NA	9621	1
7710	-0.318801150049837	PRSS1	3604	7	142457319	142460923	NA	7710	1
2823	1.84577481538272	EPHB6	16055	7	142552792	142568847	NA	2823	1
10136	1.89618037784142	TRPV6	14551	7	142568956	142583507	NA	10136	1
10135	2.15100164185458	TRPV5	25638	7	142605267	142630905	NA	10135	1
4655	2.12748946833464	KEL	21567	7	142638201	142659768	NA	4655	1
6867	1.7190467515211	OR9A2	1037	7	142723245	142724282	NA	6867	1
6831	1.35823816504341	OR6V1	1027	7	142749417	142750444	NA	6831	1
7279	1.41794542945869	PIP	7669	7	142829170	142836839	NA	7279	1
9622	0.609479444135743	TAS2R39	1016	7	142880512	142881528	NA	9622	1
9624	-0.0337547959489745	TAS2R40	1032	7	142919130	142920162	NA	9624	1
3707	-0.0784778183727239	GSTK1	26761	7	142941186	142967947	NA	3707	1
1221	-0.0561743614391877	CASP2	19481	7	142985308	143004789	NA	1221	1
1699	-0.13452474058592	CLCN1	35957	7	143013219	143049176	NA	1699	1
2966	-0.668184368884727	FAM131B	9370	7	143050493	143059863	NA	2966	1
11022	-1.99512702244082	ZYX	10031	7	143078173	143088204	NA	11022	1
2810	-1.92913061768844	EPHA1	18603	7	143087382	143105985	NA	2810	1
9631	-0.263228259217088	TAS2R60	956	7	143140546	143141502	NA	9631	1
9625	-0.263228259217088	TAS2R41	923	7	143174966	143175889	NA	9625	1
6614	1.5846926095807	OR2F2	1113	7	143632259	143633372	NA	6614	1
6613	1.5846926095807	OR2F1	1081	7	143657027	143658108	NA	6613	1
6806	1.5846926095807	OR6B1	1046	7	143701022	143702068	NA	6806	1
6597	-0.898113642532515	OR2A5	1012	7	143747461	143748473	NA	6597	1
6594	-0.898113642532515	OR2A25	1013	7	143771275	143772288	NA	6594	1
6591	-0.898113642532515	OR2A12	1045	7	143792141	143793186	NA	6591	1
6593	-1.46406109406969	OR2A2	1050	7	143806607	143807657	NA	6593	1
6592	-0.477279768751114	OR2A14	1011	7	143826151	143827162	NA	6592	1
634	-0.991561521923824	ARHGEF35	108054	7	143883176	143991230	NA	634	1
6596	-2.93827830370112	OR2A42	932	7	143929004	143929936	NA	6596	1
6598	-4.15641151871602	OR2A7	1115	7	143955700	143956815	NA	6598	1
6590	-7.87475168088408	OR2A1	932	7	144015218	144016150	NA	6590	1
640	-0.656506997820468	ARHGEF5	25344	7	144052381	144077725	NA	640	1
9992	0.368770122022772	TPK1	384454	7	144149034	144533488	NA	9992	1
1809	1.0931709673894	CNTNAP2	2304637	7	145813453	148118090	NA	1809	1
2097	-1.42755692219252	CUL1	103122	7	148395006	148498128	NA	2097	1
2928	-1.16036140515392	EZH2	76938	7	148504475	148581413	NA	2928	1
7102	0.250828226567353	PDIA4	25579	7	148700154	148725733	NA	7102	1
10994	-1.07582707937009	ZNF786	21139	7	148766735	148787874	NA	10994	1
10814	-1.07582707937009	ZNF425	23562	7	148799876	148823438	NA	10814	1
10807	-0.113592852619374	ZNF398	56608	7	148823508	148880116	NA	10807	1
10774	-0.00898221068179695	ZNF282	30762	7	148892577	148923339	NA	10774	1
10741	0.0118931168892992	ZNF212	15958	7	148936742	148952700	NA	10741	1
10990	-0.265516812149399	ZNF777	29760	7	149128454	149158214	NA	10990	1
10976	-0.265516812149399	ZNF746	25023	7	149169885	149194908	NA	10976	1
4784	0.054962596756768	KRBA1	19792	7	149411872	149431664	NA	4784	1
10834	0.718008344178396	ZNF467	9297	7	149461271	149470568	NA	10834	1
801	-0.947867752166088	ATP6V0E2	7727	7	149570057	149577784	NA	801	1
166	-0.104390109339982	ACTR3C	79809	7	149941005	150020814	NA	166	1
8021	-0.0116388428507351	RARRES2	3355	7	150035408	150038763	NA	8021	1
10988	-0.183178497490895	ZNF775	43679	7	150065879	150109558	NA	10988	1
477	0.663461277133529	AOC1	36877	7	150521715	150558592	NA	477	1
4569	-0.353713410467211	KCNH2	33354	7	150642049	150675403	NA	4569	1
6287	-0.454680917670253	NOS3	23593	7	150688083	150711676	NA	6287	1
761	-0.412917627738621	ATG9B	12289	7	150709297	150721586	NA	761	1
38	0.0600963814252496	ABCB8	19359	7	150725510	150744869	NA	38	1
717	0.127126495749503	ASIC3	4464	7	150745379	150749843	NA	717	1
1473	0.127126495749503	CDK5	4718	7	150750899	150755617	NA	1473	1
9015	0.0600963814252496	SLC4A2	19317	7	150754297	150773614	NA	9015	1
284	-0.0608689534217453	AGAP3	58605	7	150782918	150841523	NA	284	1
692	1.1558166917579	ASB10	12134	7	150872785	150884919	NA	692	1
1629	1.1863700257704	CHPF2	6333	7	150929575	150935908	NA	1629	1
5645	1.32344180396688	MIR671	117	7	150935507	150935624	NA	5645	1
9120	1.12875723627424	SMARCD3	39132	7	150935850	150974982	NA	9120	1
8177	-0.594141639966842	RHEB	54108	7	151163098	151217206	NA	8177	1
7650	-0.219286980992405	PRKAG2	321013	7	151253197	151574210	NA	7650	1
3333	0.17839825944296	GALNTL5	63555	7	151653464	151717019	NA	3333	1
3318	1.95794818149833	GALNT11	96666	7	151722759	151819425	NA	3318	1
4770	1.36575097955896	KMT2C	301080	7	151832010	152133090	NA	4770	1
10618	-0.366336188113048	XRCC2	31386	7	152341864	152373250	NA	10618	1
165	1.31006518158924	ACTR3B	95629	7	152456834	152552463	NA	165	1
7021	-0.936075416206396	PAXIP1	59397	7	154735397	154794794	NA	7021	1
4145	-0.0690298402718085	HTR5A	15425	7	154862034	154877459	NA	4145	1
4382	-0.109441150985407	INSIG1	12459	7	155089486	155101945	NA	4382	1
8771	-0.0869869503902147	SHH	12287	7	155592680	155604967	NA	8771	1
5720	0.622809508416468	MNX1	16600	7	156786745	156803345	NA	5720	1
10277	0.0749129259428331	UBE3C	130459	7	156931607	157062066	NA	10277	1
2469	-1.24554102615664	DNAJB6	82058	7	157128075	157210133	NA	2469	1
7848	2.07307431248254	PTPRN2	1048730	7	157331750	158380480	NA	7848	1
6054	0.277169303872454	NCAPG2	73517	7	158424003	158497520	NA	6054	1
2876	0.677327040725735	ESYT2	99258	7	158523686	158622944	NA	2876	1
10554	0.677327040725735	WDR60	100169	7	158649269	158749438	NA	10554	1
10489	1.80179014417588	VIPR2	116783	7	158820866	158937649	NA	10489	1
6682	-0.137191933338608	OR4F21	994	8	116049	117043	NA	6682	1
10896	-0.232845696930805	ZNF596	15205	8	182137	197342	NA	10896	1
3030	1.02190816084204	FBXO25	64797	8	356428	421225	NA	3030	1
2426	-0.848609239851032	DLGAP2	207110	8	1449532	1656642	NA	2426	1
619	1.41273109826787	ARHGEF10	134665	8	1772142	1906807	NA	619	1
5372	1.3665019659206	MCPH1	237031	8	6264113	6501144	NA	5372	1
444	2.25780874540655	ANGPT2	63758	8	6357172	6420930	NA	444	1
300	1.6576938126863	AGPAT5	51306	8	6565878	6617184	NA	300	1
2305	1.25166042615166	DEFB1	7447	8	6728097	6735544	NA	2305	1
2304	-0.245179292287917	DEFA6	1383	8	6782215	6783598	NA	2304	1
2302	-0.245179292287917	DEFA4	2516	8	6793344	6795860	NA	2302	1
2299	-0.245179292287917	DEFA1	2431	8	6835171	6837602	NA	2299	1
2300	-0.966743243936803	DEFA1B	21490	8	6854288	6875778	NA	2300	1
2301	-0.836158791556557	DEFA3	2432	8	6873391	6875823	NA	2301	1
2303	-0.350282102367457	DEFA5	1425	8	6912831	6914256	NA	2303	1
10954	-8.98913625268217	ZNF705G	30041	8	7213039	7243080	NA	10954	1
2339	-8.28107712481356	DEFB4B	2003	8	7272382	7274385	NA	2339	1
2307	-8.28107712481356	DEFB103B	1460	8	7286410	7287870	NA	2307	1
2309	-8.81083974965249	DEFB104B	4774	8	7327830	7332604	NA	2309	1
2313	-8.28107712481356	DEFB106B	3896	8	7340026	7343922	NA	2313	1
2311	-8.28107712481356	DEFB105B	1924	8	7345191	7347115	NA	2311	1
2315	-8.77324640812658	DEFB107B	13465	8	7353368	7366833	NA	2315	1
2314	-5.88334034058338	DEFB107A	3996	8	7669242	7673238	NA	2314	1
2310	-5.85181752182261	DEFB105A	1923	8	7679488	7681411	NA	2310	1
2312	-5.83341092082084	DEFB106A	3881	8	7682694	7686575	NA	2312	1
2308	-6.16992135358391	DEFB104A	4771	8	7693993	7698764	NA	2308	1
2306	-5.67266827985032	DEFB103A	1460	8	7738726	7740186	NA	2306	1
2338	-5.63680894936987	DEFB4A	2082	8	7752151	7754233	NA	2338	1
1718	-0.867701310268328	CLDN23	2168	8	8559448	8561616	NA	1718	1
2856	0.156058556528491	ERI1	114599	8	8859657	8974256	NA	2856	1
7571	0.487512116132942	PPP1R3B	15319	8	8993765	9009084	NA	7571	1
9934	-1.55669799922891	TNKS	226432	8	9413424	9639856	NA	9934	1
5862	0.0996334311459175	MSRA	374623	8	9911778	10286401	NA	5862	1
9231	-0.039230326112306	SOX7	116079	8	10581278	10697357	NA	9231	1
7278	0.206089562770767	PINX1	74921	8	10622473	10697394	NA	7278	1
972	-1.12740631949589	BLK	70603	8	11351510	11422113	NA	972	1
3357	-0.827220204667895	GATA4	83043	8	11534468	11617511	NA	3357	1
6151	-0.64054664106456	NEIL2	17707	8	11627148	11644855	NA	6151	1
3073	-0.768546191976506	FDFT1	43736	8	11653082	11696818	NA	3073	1
2079	-2.54558475716142	CTSB	26924	8	11700033	11726957	NA	2079	1
2337	-0.337958371021798	DEFB136	662	8	11831446	11832108	NA	2337	1
2336	-0.348509201430776	DEFB135	2269	8	11839830	11842099	NA	2336	1
2335	-0.348509201430776	DEFB134	3129	8	11850692	11853821	NA	2335	1
10953	-8.68068594263795	ZNF705D	11127	8	11961898	11973025	NA	10953	1
10400	-8.21064054519189	USP17L2	1909	8	11994677	11996586	NA	10400	1
5108	-0.341158800142654	LONRF1	34179	8	12579403	12613582	NA	5108	1
2420	0.30747394474156	DLC1	432297	8	12940870	13373167	NA	2420	1
10202	1.28837350749603	TUSC3	349434	8	15274724	15624158	NA	10202	1
5861	0.295453552227049	MSR1	459612	8	15965387	16424999	NA	5861	1
3103	0.520428352947724	FGF20	10012	8	16849678	16859690	NA	3103	1
10662	-0.528346940467217	ZDHHC2	68770	8	17013538	17082308	NA	10662	1
1794	-0.367299266795318	CNOT7	17650	8	17086737	17104387	NA	1794	1
10505	2.29303679228732	VPS37A	55856	8	17104080	17159936	NA	10505	1
5903	1.99305582050533	MTMR7	115498	8	17155539	17271037	NA	5903	1
9058	2.98144305248799	SLC7A2	73485	8	17354597	17428082	NA	9058	1
7042	1.34027288010874	PCM1	105129	8	17780349	17885478	NA	7042	1
686	-0.942567852247525	ASAH1	28560	8	17913934	17942494	NA	686	1
